상가업소번호,상호명,업종코드,업종명,시도명,시군구코드,시군구명,행정동코드,행정동명,지번본번지,지번부번지,지번주소,경도,위도,code,y,x,area_code
25244946,터보힐링,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168061000,대치2동,316,,서울특별시 강남구 대치동 316,127.065897098053,37.4996105819766,109001,444462.94300552923,205827.010759632,1000921.0
20025028,영암집,Q04A01,라면김밥분식,서울특별시,11680,강남구,1168052100,논현1동,138,14.0,서울특별시 강남구 논현동 138-14,127.02603090224599,37.5100652230497,105001,445621.5520594847,202301.48511254648,1000938.0
22979018,현대세탁소,F02A01,세탁소/빨래방,서울특별시,11680,강남구,1168059000,삼성2동,40,8.0,서울특별시 강남구 삼성동 40-8,127.04585975143299,37.511803907356104,401001,445815.1935567264,204054.53057228046,1001101.0
20242964,리안스베이글,Q07A04,패스트푸드,서울특별시,11680,강남구,1168065600,도곡2동,467,17.0,서울특별시 강남구 도곡동 467-17,127.054163435442,37.4892992237675,106004,443317.8550904696,204790.1094064084,1001035.0
24729069,한국패션뉴스,D05A01,일반의류,서울특별시,11680,강남구,1168053100,논현2동,227,9.0,서울특별시 강남구 논현동 227-9,127.034370592607,37.5098003055719,701001,445592.3862548809,203038.83770681574,1001472.0
23146374,에스테틱니시,F01A03,비만/피부관리,서울특별시,11680,강남구,1168052100,논현1동,135,11.0,서울특별시 강남구 논현동 135-11,127.027443292624,37.5119240199329,503001,445827.8902909122,202426.2994275356,1000938.0
25033435,제이예스뷰티헬스케어샵,D16A01,화장품판매점,서울특별시,11680,강남구,1168065600,도곡2동,467,6.0,서울특별시 강남구 도곡동 467-6,127.050661376693,37.488135801144296,504003,443188.5580639104,204480.4635727015,1001035.0
20028975,경문,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168064000,역삼1동,828,,서울특별시 강남구 역삼동 828,127.032100426636,37.4972750860616,109001,444202.1774724107,202838.59766600718,1001066.0
20023827,영성관,Q02A00,중국음식/중국집,서울특별시,11680,강남구,1168065500,도곡1동,869,,서울특별시 강남구 도곡동 869,127.042391499956,37.49109661179421,102001,443516.80765550904,203748.9323282517,1000893.0
22517183,바니,D05A02,캐쥬얼/스포츠의류,서울특별시,11680,강남구,1168052100,논현1동,181,12.0,서울특별시 강남구 논현동 181-12,127.026236013768,37.5073367220865,701002,445318.7284038514,202319.70418734886,1001095.0
24277430,지식인수학학원,R01A01,학원-입시,서울특별시,11680,강남구,1168063000,대치4동,941,16.0,서울특별시 강남구 대치동 941-16,127.06027884452499,37.4994038322821,201001,444439.66346507205,205330.22623343507,1001069.0
25449350,수neil,F01A02,발/네일케어,서울특별시,11680,강남구,1168065600,도곡2동,467,14.0,서울특별시 강남구 도곡동 467-14,127.053197983987,37.4887418448763,502001,443255.9446809599,204704.76169864496,1001035.0
20590983,깐부깐부,Q05A08,후라이드/양념치킨,서울특별시,11680,강남구,1168064000,역삼1동,700,29.0,서울특별시 강남구 역삼동 700-29,127.043415258598,37.5048099718381,107008,445038.853698703,203838.76735348796,1001087.0
21963732,줄리엣발코니,D05A12,예복/웨딩드레스,서울특별시,11680,강남구,1168053100,논현2동,99,21.0,서울특별시 강남구 논현동 99-21,127.03802040066002,37.5206607477736,701012,446797.88186472654,203361.04434328806,1000909.0
22874090,현대세탁,F02A01,세탁소/빨래방,서울특별시,11680,강남구,1168056500,청담동,65,,서울특별시 강남구 청담동 65,127.051678459231,37.52037473945809,401001,446766.71415036643,204568.44893422586,1000939.0
20759698,두리피아노,R05A02,피아노/바이올린/기타,서울특별시,11680,강남구,1168056500,청담동,130,7.0,서울특별시 강남구 청담동 130-7,127.055347472431,37.5245670090235,203002,447232.1880565635,204892.5211607221,1001131.0
20383319,취영루델리샵,Q02A00,중국음식/중국집,서울특별시,11680,강남구,1168065600,도곡2동,467,17.0,서울특별시 강남구 도곡동 467-17,127.054163435442,37.4892992237675,102001,443317.8550904696,204790.1094064084,1001035.0
22643186,운화라이프,D16A01,화장품판매점,서울특별시,11680,강남구,1168056500,청담동,68,22.0,서울특별시 강남구 청담동 68-22,127.054581713489,37.5233895124633,504003,447101.4611024405,204824.90659857128,1001130.0
24596155,유비스카이학원,R01A01,학원-입시,서울특별시,11680,강남구,1168060000,대치1동,1016,5.0,서울특별시 강남구 대치동 1016-5,127.05950985754,37.497595597918895,201001,444238.9296423965,205262.35455691747,1000919.0
20763169,에스테틱뻬레쿠레,F01A03,비만/피부관리,서울특별시,11680,강남구,1168056500,청담동,40,31.0,서울특별시 강남구 청담동 40-31,127.041298509436,37.518209506947606,503001,446525.947160916,203650.95212940432,1000925.0
22495668,중앙정보처리학원,R06A01,컴퓨터학원,서울특별시,11680,강남구,1168064000,역삼1동,826,22.0,서울특별시 강남구 역삼동 826-22,127.029236722262,37.4957197935527,203005,444029.47775118524,202585.4177407497,1001066.0
25394770,플레이스나인,Q07A04,패스트푸드,서울특별시,11680,강남구,1168052100,논현1동,2,7.0,서울특별시 강남구 논현동 2-7,127.02123880086,37.515837400113604,106004,446262.08388741827,201877.65368547602,1000888.0
25479646,세탁맵시나라,F02A01,세탁소/빨래방,서울특별시,11680,강남구,1168060000,대치1동,626,,서울특별시 강남구 대치동 626,127.05914706933399,37.4931595049826,401001,443746.56092897005,205230.58319030155,1001054.0
20920718,지컷,D05A03,여성의류전문점,서울특별시,11680,강남구,1168063000,대치4동,937,,서울특별시 강남구 대치동 937,127.05325256561702,37.496959928714,701003,444168.04717949784,204709.07284383397,1001071.0
20080386,카푸치노스트립,Q06A01,정통양식/경양식,서울특별시,11680,강남구,1168064000,역삼1동,814,5.0,서울특별시 강남구 역삼동 814-5,127.026044486533,37.5020549661299,104001,444732.5167743494,202302.93219565626,1001085.0
24995790,토버로니,D05A01,일반의류,서울특별시,11680,강남구,1168063000,대치4동,938,24.0,서울특별시 강남구 대치동 938-24,127.054649873493,37.49735857342539,701001,444212.3623830606,204832.6097479784,1001071.0
20020907,동해산새우구이,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168056500,청담동,134,20.0,서울특별시 강남구 청담동 134-20,127.05760294292,37.522440520842096,101001,446996.2941628564,205092.0413297432,1001473.0
25580762,하이브런치,Q10A01,죽전문점,서울특별시,11680,강남구,1168054500,압구정동,595,11.0,서울특별시 강남구 신사동 595-11,127.03072286720301,37.5233492918735,101022,447096.04083164217,202715.8370597576,1001140.0
20297127,카페오작교,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168056500,청담동,62,5.0,서울특별시 강남구 청담동 62-5,127.04929274004101,37.5229505927058,109001,447052.4883675617,204357.39816592066,1001129.0
25371495,거인학원,R01A01,학원-입시,서울특별시,11680,강남구,1168061000,대치2동,987,20.0,서울특별시 강남구 대치동 987-20,127.062907844797,37.499893266425794,201001,444494.1364488732,205562.66232630762,1001070.0
20680441,캘빈크래인,D05A04,여성내의전문점,서울특별시,11680,강남구,1168052100,논현1동,147,15.0,서울특별시 강남구 논현동 147-15,127.026519801366,37.5098710216408,701004,445600.0102536055,202344.7165066813,1000938.0
24833243,아게아,D05A01,일반의류,서울특별시,11680,강남구,1168053100,논현2동,240,14.0,서울특별시 강남구 논현동 240-14,127.039504897673,37.516050427955996,701001,446286.24857670354,203492.49034537288,1001111.0
20028777,명동칼국수,Q04A02,국수/만두/칼국수,서울특별시,11680,강남구,1168064000,역삼1동,736,32.0,서울특별시 강남구 역삼동 736-32,127.034893502404,37.4990549963018,105002,444399.81228168396,203085.5123816118,1001073.0
24336058,카프라이즈,F14A01,자동차정비/카센타,서울특별시,11680,강남구,1168069000,개포4동,1212,6.0,서울특별시 강남구 개포동 1212-6,127.050459847423,37.4790424971064,402001,442179.31233045604,204463.1813168804,1000891.0
23389304,디초콜릿커피앤드대치점,Q07A04,패스트푸드,서울특별시,11680,강남구,1168061000,대치2동,942,6.0,서울특별시 강남구 대치동 942-6,127.05781012988301,37.5059618808794,106004,445167.3853278528,205111.48018141303,1001088.0
20019844,탐앤탐스,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168051000,신사동,575,,서울특별시 강남구 신사동 575,127.02603320367099,37.525554327936796,109001,447340.64721172117,202301.21289549547,1000899.0
22959861,김희정컷팅클럽,F01A01,여성미용실,서울특별시,11680,강남구,1168054500,압구정동,593,8.0,서울특별시 강남구 신사동 593-8,127.029041144879,37.522173121432,501001,446965.45342714014,202567.21662831394,1001120.0
25014888,7097액터스연기학원,R05A02,피아노/바이올린/기타,서울특별시,11680,강남구,1168054500,압구정동,662,13.0,서울특별시 강남구 신사동 662-13,127.03888781579701,37.527119342727296,203002,447514.7364739002,203437.42844096915,1001141.0
22477073,반석음악학원,R05A02,피아노/바이올린/기타,서울특별시,11680,강남구,1168069000,개포4동,1259,7.0,서울특별시 강남구 개포동 1259-7,127.04965523261299,37.4791892081404,203002,442195.5574640259,204392.00442113983,1000891.0
23056133,큐어코스메슈티컬,D16A01,화장품판매점,서울특별시,11680,강남구,1168064000,역삼1동,815,2.0,서울특별시 강남구 역삼동 815-2,127.026658115135,37.5009607373054,504003,444611.08671718143,202357.22549109007,1001085.0
20391907,에이치에쓰캐터링,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168059000,삼성2동,16,,서울특별시 강남구 삼성동 16,127.046724813351,37.5176046694084,101001,446459.0422379072,204130.69229586265,1000937.0
21895490,백조웨딩드레스,D05A12,예복/웨딩드레스,서울특별시,11680,강남구,1168056500,청담동,7,,서울특별시 강남구 청담동 7,127.0472181943,37.523285285558295,701012,447089.5410115072,204173.99303464207,1001128.0
23145008,남성커트전문점미스터,F01A04,남성미용실,서울특별시,11680,강남구,1168075000,수서동,713,,서울특별시 강남구 수서동 713,127.101842066177,37.488013362892396,501002,443178.63517006533,209006.87051056934,1001041.0
25090877,에벤에셀,D05A01,일반의류,서울특별시,11680,강남구,1168075000,수서동,713,,서울특별시 강남구 수서동 713,127.101842066177,37.488013362892396,701001,443178.63517006533,209006.87051056934,1001041.0
21050860,진양품,D05A06,맞춤양장/양장점,서울특별시,11680,강남구,1168061000,대치2동,316,,서울특별시 강남구 대치동 316,127.065897098053,37.4996105819766,701006,444462.94300552923,205827.010759632,1000921.0
25308169,전설의식당,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168061000,대치2동,945,21.0,서울특별시 강남구 대치동 945-21,127.06175352685,37.5071826631615,101001,445303.09800360905,205460.06022130168,1001088.0
20484278,유미분식,Q04A01,라면김밥분식,서울특별시,11680,강남구,1168067000,개포2동,186,11.0,서울특별시 강남구 개포동 186-11,127.067636863204,37.4888476666906,105001,443268.50901537674,205981.70941944545,1000892.0
3128818,빈스앤베리즈,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168054500,압구정동,494,,서울특별시 강남구 압구정동 494,127.04008070443001,37.5284986430328,109001,447667.8659224599,203542.8067614288,1001141.0
20805218,에이그레이트카페,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168064000,역삼1동,821,,서울특별시 강남구 역삼동 821,127.02802253412399,37.49865626066861,109001,444355.3547318285,202477.94945480247,1001066.0
22795051,CE영어교습소,R04A01,학원-외국어/어학,서울특별시,11680,강남구,1168060000,대치1동,507,2.0,서울특별시 강남구 대치동 507-2,127.06290321902,37.49392822730611,202001,443832.0944022159,205562.6957272716,1001053.0
24348098,제3의눈수학학원,R01A01,학원-입시,서울특별시,11680,강남구,1168060000,대치1동,623,,서울특별시 강남구 대치동 623,127.05975360507601,37.493488714835294,201001,443783.1327942172,205284.19808890088,1001054.0
20484258,알엔씨뷰티,F01A03,비만/피부관리,서울특별시,11680,강남구,1168064000,역삼1동,697,54.0,서울특별시 강남구 역삼동 697-54,127.04635093933099,37.505203141632,503001,445082.61428774655,204098.31810234845,1001087.0
25530299,고향생막걸리,Q09A04,민속주점,서울특별시,11680,강남구,1168054500,압구정동,615,1.0,서울특별시 강남구 신사동 615-1,127.031012473235,37.5280731770483,110004,447620.341557682,202741.26476903414,1001140.0
20523561,빈트윈,Q06A01,정통양식/경양식,서울특별시,11680,강남구,1168053100,논현2동,100,8.0,서울특별시 강남구 논현동 100-8,127.038902352631,37.5206949595653,104001,446801.7108190828,203439.00827974247,1000909.0
20744324,박씨네한복,D05A10,한복/갈옷/민속옷,서울특별시,11680,강남구,1168056500,청담동,40,2.0,서울특별시 강남구 청담동 40-2,127.040846418513,37.5190618367999,701010,446620.52758274414,203610.94442406943,1000925.0
20769033,비젼세탁,F02A01,세탁소/빨래방,서울특별시,11680,강남구,1168053100,논현2동,80,15.0,서울특별시 강남구 논현동 80-15,127.03054662115,37.5159862491834,401001,446278.8307100591,202700.5226239907,1001112.0
25066179,프랜드,D18A02,핸드폰소매,서울특별시,11680,강남구,1168064000,역삼1동,659,16.0,서울특별시 강남구 역삼동 659-16,127.035336200362,37.5059606939311,601002,445166.2701673713,203124.37086798227,1000894.0
25563138,도로시,D05A01,일반의류,서울특별시,11680,강남구,1168063000,대치4동,916,24.0,서울특별시 강남구 대치동 916-24,127.056508337378,37.501554335359394,701001,444678.13462463534,204996.67146563012,1000922.0
25324955,국민당,Q04A03,떡볶이전문,서울특별시,11680,강남구,1168065500,도곡1동,955,12.0,서울특별시 강남구 도곡동 955-12,127.036201669421,37.4861445251181,105003,442966.96275549335,203201.7401483255,1001037.0
23466903,경피부,F01A03,비만/피부관리,서울특별시,11680,강남구,1168054500,압구정동,660,2.0,서울특별시 강남구 신사동 660-2,127.037219748554,37.52838524896821,503001,447655.1766740736,203289.9266101668,1001141.0
24442324,유에스갤러리,D05A01,일반의류,서울특별시,11680,강남구,1168054500,압구정동,661,14.0,서울특별시 강남구 신사동 661-14,127.038814738629,37.527524221204,701001,447559.6702792589,203430.95035383696,1001141.0
22935166,안쓰,F01A01,여성미용실,서울특별시,11680,강남구,1168073000,일원1동,656,15.0,서울특별시 강남구 일원동 656-15,127.084544934885,37.492331836934,501001,443656.4148408664,207476.68855715147,1000933.0
20800003,네이쳐퍼블릭,D16A01,화장품판매점,서울특별시,11680,강남구,1168064000,역삼1동,705,1.0,서울특별시 강남구 역삼동 705-1,127.04720966477899,37.5043811001854,504003,444991.41600456415,204174.2917876897,1001087.0
20380057,대가집,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168058000,삼성1동,159,,서울특별시 강남구 삼성동 159,127.058582195981,37.51023003056579,101001,445641.1375453113,205179.45014447294,1001103.0
22742630,동양슈퍼,D03A02,수퍼마켓,서울특별시,11680,강남구,1168053100,논현2동,113,,서울특별시 강남구 논현동 113,127.03764237418001,37.5175039835731,120001,446447.50736715406,203327.766580672,1001115.0
22797469,BROSTORY,D05A06,맞춤양장/양장점,서울특별시,11680,강남구,1168052100,논현1동,34,13.0,서울특별시 강남구 논현동 34-13,127.028888474961,37.5164952380451,701006,446335.2757308125,202553.91422403086,1000898.0
20018946,호프마을,Q09A01,호프/맥주,서울특별시,11680,강남구,1168073000,일원1동,643,1.0,서울특별시 강남구 일원동 643-1,127.08698042429701,37.492918352222794,110001,443721.70659843687,207692.00972575,1000933.0
20949708,크린토피아,F02A01,세탁소/빨래방,서울특별시,11680,강남구,1168060000,대치1동,506,,서울특별시 강남구 대치동 506,127.062980857277,37.4931449224312,401001,443745.16238774784,205569.6196479469,1001053.0
23121008,꽃,F01A01,여성미용실,서울특별시,11680,강남구,1168052100,논현1동,138,23.0,서울특별시 강남구 논현동 138-23,127.025807397847,37.5098561376265,501001,445598.340804949,202281.73065387981,1000938.0
24234180,다모아,D18A02,핸드폰소매,서울특별시,11680,강남구,1168063000,대치4동,890,59.0,서울특별시 강남구 대치동 890-59,127.05203064685499,37.5041585815151,601002,444966.94405327685,204600.57805703423,1001082.0
20996662,K2,D05A02,캐쥬얼/스포츠의류,서울특별시,11680,강남구,1168063000,대치4동,937,,서울특별시 강남구 대치동 937,127.05325256561702,37.496959928714,701002,444168.04717949784,204709.07284383397,1001071.0
23108361,이민헤어혼,F01A01,여성미용실,서울특별시,11680,강남구,1168060000,대치1동,1022,5.0,서울특별시 강남구 대치동 1022-5,127.05857083213199,37.4976241605887,501001,444242.0476419446,205179.31617158122,1000919.0
24655301,코리아세븐역삼코넬점,D03A01,편의점,서울특별시,11680,강남구,1168064000,역삼1동,673,24.0,서울특별시 강남구 역삼동 673-24,127.039604080956,37.503896012933005,120003,444937.26738880476,203501.8265610947,1001081.0
25143101,양재차앤박코스메틱,D16A01,화장품판매점,서울특별시,11680,강남구,1168065500,도곡1동,953,1.0,서울특별시 강남구 도곡동 953-1,127.034346682486,37.485309415609,504003,442874.2151787281,203037.71560620345,1001037.0
24686379,뷰티풀인코리아,F01A03,비만/피부관리,서울특별시,11680,강남구,1168064000,역삼1동,823,,서울특별시 강남구 역삼동 823,127.03168521928,37.498776446010794,503001,444368.7964742901,202801.82534121798,1001066.0
21693883,손정완,D05A01,일반의류,서울특별시,11680,강남구,1168063000,대치4동,937,,서울특별시 강남구 대치동 937,127.05325256561702,37.496959928714,701001,444168.04717949784,204709.07284383397,1001071.0
20804733,버거킹,Q07A04,패스트푸드,서울특별시,11680,강남구,1168052100,논현1동,192,19.0,서울특별시 강남구 논현동 192-19,127.033382911746,37.5074494866493,106004,445331.4439968634,202951.60556027372,1000896.0
20006488,삼계향,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168053100,논현2동,98,4.0,서울특별시 강남구 논현동 98-4,127.035044023792,37.5198705731246,101001,446710.08023972757,203097.96208445524,1001123.0
20377354,켄마,Q06A01,정통양식/경양식,서울특별시,11680,강남구,1168058000,삼성1동,149,2.0,서울특별시 강남구 삼성동 149-2,127.055675215523,37.5120269572326,104001,445840.4174710349,204922.3161406133,1000935.0
23296275,갓포아키,Q03A02,음식점-일식,서울특별시,11680,강남구,1168056500,청담동,83,1.0,서울특별시 강남구 청담동 83-1,127.041449052972,37.5267797379527,103002,447477.1412536679,203663.84166627095,1001138.0
3354620,소로앤노호,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168063000,대치4동,906,20.0,서울특별시 강남구 대치동 906-20,127.053217622323,37.501518995893605,109001,444674.0427802336,204705.69673997915,1001082.0
20022062,노스패밀리,Q06A01,정통양식/경양식,서울특별시,11680,강남구,1168063000,대치4동,890,44.0,서울특별시 강남구 대치동 890-44,127.052857006252,37.50410213635521,104001,444960.7200847613,204673.64872773335,1001082.0
24960928,워너비영어교습소,R04A01,학원-외국어/어학,서울특별시,11680,강남구,1168063000,대치4동,932,24.0,서울특별시 강남구 대치동 932-24,127.059544025573,37.4993799634023,202001,444436.9729678682,205265.25069131452,1001069.0
25163604,다비광택실내크리닝,F02A01,세탁소/빨래방,서울특별시,11680,강남구,1168065600,도곡2동,424,16.0,서울특별시 강남구 도곡동 424-16,127.04388235180402,37.4823684243503,401001,442548.1545171193,203881.2287476932,1000900.0
23007205,르본에스테틱,F01A01,여성미용실,서울특별시,11680,강남구,1168056500,청담동,134,20.0,서울특별시 강남구 청담동 134-20,127.05760294292,37.522440520842096,501001,446996.2941628564,205092.0413297432,1001473.0
20569140,라이프존,Q04A01,라면김밥분식,서울특별시,11680,강남구,1168060000,대치1동,603,,서울특별시 강남구 대치동 603,127.060869662581,37.4937679096624,105001,443814.1830076226,205382.8745151111,1001053.0
23172619,라임,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168053100,논현2동,111,29.0,서울특별시 강남구 논현동 111-29,127.04056639872499,37.517960277755,109001,446498.2577054193,203586.24256158332,1000926.0
24612152,하하앤호호,D05A01,일반의류,서울특별시,11680,강남구,1168075000,수서동,713,,서울특별시 강남구 수서동 713,127.101842066177,37.488013362892396,701001,443178.63517006533,209006.87051056934,1001041.0
24792411,엔투,D05A01,일반의류,서울특별시,11680,강남구,1168053100,논현2동,230,15.0,서울특별시 강남구 논현동 230-15,127.03553231419501,37.509179059234,701001,445523.4740015194,203141.57606820308,1001090.0
24641809,디비니티에듀보습학원,R01A01,학원-입시,서울특별시,11680,강남구,1168065600,도곡2동,467,24.0,서울특별시 강남구 도곡동 467-24,127.051841563354,37.486910828653606,201001,443052.6590915499,204584.9134872511,1000901.0
24941941,비온디,D05A09,남성의류전문점,서울특별시,11680,강남구,1168065000,역삼2동,707,34.0,서울특별시 강남구 역삼동 707-34,127.04656828854999,37.50323158446809,701009,444863.8063124502,204117.6442491304,1001077.0
20484101,제니케익앤스티커,Q08A01,제과점,서울특별시,11680,강남구,1168063000,대치4동,902,,서울특별시 강남구 대치동 902,127.057454025149,37.504598445145795,108001,445016.0421977788,205080.08634738735,1000923.0
22555625,스터디오션,R01A01,학원-입시,서울특별시,11680,강남구,1168063000,대치4동,915,6.0,서울특별시 강남구 대치동 915-6,127.05802653300199,37.50134118729621,201001,444654.5596290035,205130.93040817685,1000922.0
24361971,지이영어교습소,R04A01,학원-외국어/어학,서울특별시,11680,강남구,1168056500,청담동,133,3.0,서울특별시 강남구 청담동 133-3,127.057559777226,37.520475879257795,202001,446778.24125662865,205088.35894366028,1001473.0
20380167,커피빈,Q12A01,커피전문점/카페/다방,서울특별시,11680,강남구,1168052100,논현1동,34,21.0,서울특별시 강남구 논현동 34-21,127.029517689597,37.5159507677051,109001,446274.8636788959,202609.5595269952,1000898.0
24304941,좋은날,D16A01,화장품판매점,서울특별시,11680,강남구,1168053100,논현2동,241,3.0,서울특별시 강남구 논현동 241-3,127.040582778587,37.5166809152696,504003,446356.2652520416,203587.75186105125,1001111.0
22993357,헤어갤러리,F01A01,여성미용실,서울특별시,11680,강남구,1168065600,도곡2동,465,,서울특별시 강남구 도곡동 465,127.050377424421,37.4864485399633,501001,443001.2808542112,204455.45119710392,1000901.0
25027819,새서울정보통신,D18A02,핸드폰소매,서울특별시,11680,강남구,1168060000,대치1동,506,,서울특별시 강남구 대치동 506,127.062980857277,37.4931449224312,601002,443745.16238774784,205569.6196479469,1001053.0
23336987,준희스킨앤바디,F01A03,비만/피부관리,서울특별시,11680,강남구,1168052100,논현1동,122,8.0,서울특별시 강남구 논현동 122-8,127.02350246207399,37.5105309157846,503001,445673.1791688907,202077.92376624263,1001471.0
20761145,amiga,D05A09,남성의류전문점,서울특별시,11680,강남구,1168064000,역삼1동,831,45.0,서울특별시 강남구 역삼동 831-45,127.03100500318999,37.493652872003295,701009,443800.1264896472,202741.8632588378,1001052.0
3266376,윌리스,D18A02,핸드폰소매,서울특별시,11680,강남구,1168052100,논현1동,5,1.0,서울특별시 강남구 논현동 5-1,127.02336846793699,37.51734176493221,601002,446429.0939873187,202065.88919470852,1001117.0
20599989,돈치킨호프구운치킨,Q05A08,후라이드/양념치킨,서울특별시,11680,강남구,1168053100,논현2동,242,24.0,서울특별시 강남구 논현동 242-24,127.041228870132,37.515695002959,107008,446246.86629230814,203644.91803626367,1001111.0
25444353,캔디스토리,Q04A05,스낵,서울특별시,11680,강남구,1168063000,대치4동,909,15.0,서울특별시 강남구 대치동 909-15,127.052991519258,37.5006161270084,105005,444573.8247277611,204685.76029951734,1001071.0
23124984,컷트세상,F01A01,여성미용실,서울특별시,11680,강남구,1168064000,역삼1동,799,21.0,서울특별시 강남구 역삼동 799-21,127.038547317975,37.4919304037919,501001,443609.2014816743,203408.93055720307,1000902.0
22962200,속옷란제리,D05A04,여성내의전문점,서울특별시,11680,강남구,1168065500,도곡1동,959,27.0,서울특별시 강남구 도곡동 959-27,127.037387929959,37.4853432445242,701004,442878.0722095845,203306.69046379963,1001037.0
20388088,소공동뚝배기집,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168054500,압구정동,653,2.0,서울특별시 강남구 신사동 653-2,127.03761894004299,37.5246130963505,101001,447236.52876402345,203325.37936937076,1001141.0
22940599,조은세탁,F02A01,세탁소/빨래방,서울특별시,11680,강남구,1168064000,역삼1동,691,,서울특별시 강남구 역삼동 691,127.04294797818501,37.5068605923888,401001,445266.42728097545,203797.346654658,1001087.0
20603558,이모네황족족발,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168065600,도곡2동,467,6.0,서울특별시 강남구 도곡동 467-6,127.050661376693,37.488135801144296,101001,443188.5580639104,204480.4635727015,1001035.0
24408721,제일당구장,N01A03,당구장,서울특별시,11680,강남구,1168058000,삼성1동,145,,서울특별시 강남구 삼성동 145,127.05383203299101,37.5128772194951,303001,445934.6909432611,204759.3040415297,1000935.0
24808416,뮤즈노래연습장,N02A01,노래방,서울특별시,11680,강남구,1168064000,역삼1동,671,23.0,서울특별시 강남구 역삼동 671-23,127.038766071487,37.503096268134996,301001,444848.4751732564,203427.76560970477,1001081.0
22535293,한옷사랑,D05A10,한복/갈옷/민속옷,서울특별시,11680,강남구,1168052100,논현1동,128,10.0,서울특별시 강남구 논현동 128-10,127.030005687604,37.5132065651355,701010,445970.3056501299,202652.79892016167,1001102.0
3360452,제시뉴욕,D05A01,일반의류,서울특별시,11680,강남구,1168061000,대치2동,986,9.0,서울특별시 강남구 대치동 986-9,127.063652291172,37.500052349323504,701001,444511.8368500867,205628.47849103305,1000921.0
23337535,코닉식당,Q01A01,한식/백반/한정식,서울특별시,11680,강남구,1168065600,도곡2동,467,7.0,서울특별시 강남구 도곡동 467-7,127.051986567424,37.4888582783868,101001,443268.8074171087,204597.61842263225,1001035.0
25565083,타이앤코,D05A07,셔츠/내의/속옷,서울특별시,11680,강남구,1168063000,대치4동,900,7.0,서울특별시 강남구 대치동 900-7,127.052154297857,37.5024295460819,701007,444775.0494579515,204611.617693207,1001082.0
3327339,해바라기,F01A01,여성미용실,서울특별시,11680,강남구,1168067000,개포2동,166,,서울특별시 강남구 개포동 166,127.06092191672899,37.483270988982,501001,442649.1659729821,205388.24940372602,1000928.0
22842342,한삼우리옷,D05A10,한복/갈옷/민속옷,서울특별시,11680,강남구,1168054500,압구정동,595,11.0,서울특별시 강남구 신사동 595-11,127.03072286720301,37.5233492918735,701010,447096.04083164217,202715.8370597576,1001140.0
21903461,에스제이듀코,D05A01,일반의류,서울특별시,11680,강남구,1168056500,청담동,118,17.0,서울특별시 강남구 청담동 118-17,127.04721583976101,37.5252495612624,701001,447307.55096403224,204173.67547013698,1001128.0
24928295,두들펀플레이짐,R05A02,피아노/바이올린/기타,서울특별시,11680,강남구,1168065500,도곡1동,924,5.0,서울특별시 강남구 도곡동 924-5,127.03768360512699,37.486093531136,203002,442961.35452586826,203332.8074528761,1001037.0
20773143,여성마춤정장HIME,D05A06,맞춤양장/양장점,서울특별시,11680,강남구,1168053100,논현2동,89,19.0,서울특별시 강남구 논현동 89-19,127.033319006583,37.515035835034794,701006,446173.429965137,202945.65712992637,1001112.0
24051210,손선생수학교실,R01A01,학원-입시,서울특별시,11680,강남구,1168060000,대치1동,1014,1.0,서울특별시 강남구 대치동 1014-1,127.057515456497,37.497012036865286,201001,444174.0523150764,205086.0326570297,1000919.0
23380265,비컷,F01A01,여성미용실,서울특별시,11680,강남구,1168052100,논현1동,48,,서울특별시 강남구 논현동 48,127.021989706789,37.5129061896466,501001,445936.77197460365,201944.1148843473,1001100.0
24487141,스킨스토리,D16A01,화장품판매점,서울특별시,11680,강남구,1168063000,대치4동,890,59.0,서울특별시 강남구 대치동 890-59,127.05203064685499,37.5041585815151,504003,444966.94405327685,204600.57805703423,1001082.0
25351132,BTA,R04A01,학원-외국어/어학,서울특별시,11680,강남구,1168061000,대치2동,994,12.0,서울특별시 강남구 대치동 994-12,127.06863361657899,37.4978210626847,202001,444264.5025060736,206069.13475561535,1001068.0
24637202,비에스티,D16A01,화장품판매점,서울특별시,11680,강남구,1168065600,도곡2동,420,4.0,서울특별시 강남구 도곡동 420-4,127.045569310954,37.484859975114006,504003,442824.7544822385,204030.30010226,1000901.0
